name	NumVars	NumConstrs	NumNZs	dt_model	dt_solve	dt_relax	m.ObjVal	mrel.ObjVal	optimal	servers	startups
cap100_n100_t100_ShLr_1_0.txt	17946	34947	200109	3.6775171756744385	298.6009027957916	3.1499812602996826	43.0	39.99999999999998	True	20	23
cap100_n100_t100_ShLr_1_25.txt	15830	31767	191943	3.447007179260254	359.24729013442993	2.98101806640625	42.0	40.000000000000014	True	20	22
cap100_n100_t100_ShLr_1_50.txt	13614	28420	183337	3.3028762340545654	92.42210698127747	2.7443549633026123	42.0	40.0	True	20	22
cap100_n100_t100_ShLr_1_75.txt	12180	26247	177938	3.0612339973449707	55.185022592544556	2.595057964324951	41.0	39.999999999999986	True	20	21
cap100_n100_t100_ShLr_2_0.txt	18324	35705	193948	3.4366254806518555	1800.0072312355042	3.479759454727173	38.0	34.0	False	0	0
cap100_n100_t100_ShLr_2_25.txt	16244	32567	186019	3.2968389987945557	68.33468389511108	3.1933391094207764	36.0	34.0	True	17	19
cap100_n100_t100_ShLr_2_50.txt	13446	28265	173677	3.031358242034912	12.12507152557373	2.766464948654175	35.0	34.0	True	17	18
cap100_n100_t100_ShLr_2_75.txt	12158	26359	169516	2.8985559940338135	24.892411708831787	2.6721904277801514	34.0	34.0	True	17	17
cap100_n100_t100_ShLr_3_0.txt	17704	34814	196036	3.627729892730713	1800.0060765743256	3.1060245037078857	37.0	30.0	False	0	0
cap100_n100_t100_ShLr_3_25.txt	15494	31499	187935	3.3917791843414307	982.0106415748596	3.0295610427856445	33.0	30.0	True	15	18
cap100_n100_t100_ShLr_3_50.txt	13034	27789	178595	3.299407482147217	159.96848511695862	2.6453909873962402	32.0	30.0	True	15	17
cap100_n100_t100_ShLr_3_75.txt	11768	25795	172529	3.1445047855377197	42.194406032562256	2.397643804550171	31.0	30.0	True	15	16
cap100_n100_t100_ShLr_4_0.txt	17886	34835	184701	3.272850513458252	1800.005957365036	3.5293214321136475	39.0	33.000000000000014	False	0	0
cap100_n100_t100_ShLr_4_25.txt	15516	31267	175681	3.111938953399658	740.5984981060028	3.034985303878784	34.0	32.0	True	16	18
cap100_n100_t100_ShLr_4_50.txt	13454	28150	167756	2.920668363571167	166.90934371948242	2.5324506759643555	33.0	31.999999999999993	True	16	17
cap100_n100_t100_ShLr_4_75.txt	12112	26000	160996	2.7740085124969482	69.20524096488953	2.4441895484924316	32.0	32.0	True	16	16
cap100_n100_t100_ShLr_5_0.txt	18932	36914	197603	3.6820664405822754	1800.011788368225	3.5326409339904785	38.0	31.999999999999996	False	0	0
cap100_n100_t100_ShLr_5_25.txt	16692	33542	189184	3.4948623180389404	1800.006340265274	3.2110352516174316	33.0	31.999999999999993	False	0	0
cap100_n100_t100_ShLr_5_50.txt	13986	29380	177587	3.3887462615966797	43.49604296684265	2.836915969848633	32.0	32.00000000000001	True	16	16
cap100_n100_t100_ShLr_5_75.txt	12528	27189	172205	3.2049038410186768	28.159569263458252	2.3257229328155518	32.0	32.00000000000001	True	16	16
