name	NumVars	NumConstrs	NumNZs	dt_model	dt_solve	dt_relax	m.ObjVal	mrel.ObjVal	optimal	servers	startups
cap100_n100_t100_ShSm_1_0.txt	15985	24513	128625	3.39736270904541	2.4540958404541016	1.691150188446045	20.0	20.0	True	10	10
cap100_n100_t100_ShSm_1_25.txt	14618	23324	124427	3.256465435028076	2.0605101585388184	1.8179998397827148	20.0	20.0	True	10	10
cap100_n100_t100_ShSm_1_50.txt	12671	21602	120481	3.0790164470672607	1.9950435161590576	1.483234167098999	20.0	20.0	True	10	10
cap100_n100_t100_ShSm_1_75.txt	10776	19015	113996	2.7594077587127686	1.5238144397735596	1.3370027542114258	20.0	20.0	True	10	10
cap100_n100_t100_ShSm_2_0.txt	15212	22872	117575	3.1066486835479736	5.992029190063477	1.4763317108154297	22.0	22.0	True	11	11
cap100_n100_t100_ShSm_2_25.txt	13823	21859	113889	2.9100615978240967	2.9248287677764893	1.420067310333252	22.0	22.0	True	11	11
cap100_n100_t100_ShSm_2_50.txt	11927	19668	108294	2.642387628555298	2.1784305572509766	1.3416802883148193	22.0	22.0	True	11	11
cap100_n100_t100_ShSm_2_75.txt	10525	17686	103187	2.5298869609832764	2.0027780532836914	1.2279810905456543	22.0	22.0	True	11	11
cap100_n100_t100_ShSm_3_0.txt	16514	24909	138794	3.569216728210449	2.0713508129119873	1.6011176109313965	24.0	24.0	True	12	12
cap100_n100_t100_ShSm_3_25.txt	14594	22976	134069	3.3127963542938232	4.744725227355957	1.591282606124878	24.0	24.0	True	12	12
cap100_n100_t100_ShSm_3_50.txt	12710	20811	127152	3.1232378482818604	3.09096622467041	1.4739913940429688	24.0	24.0	True	12	12
cap100_n100_t100_ShSm_3_75.txt	11096	18631	121579	2.909044027328491	2.485259771347046	1.2837293148040771	24.0	24.0	True	12	12
cap100_n100_t100_ShSm_4_0.txt	15482	23465	130279	3.383643388748169	6.962788105010986	1.4683330059051514	24.0	24.0	True	12	12
cap100_n100_t100_ShSm_4_25.txt	13901	22071	125674	3.2315258979797363	2.2551770210266113	1.4602153301239014	24.0	24.0	True	12	12
cap100_n100_t100_ShSm_4_50.txt	12436	20838	122964	3.099433183670044	3.1035220623016357	1.5463893413543701	24.0	24.0	True	12	12
cap100_n100_t100_ShSm_4_75.txt	10984	18751	117725	2.800671339035034	2.4642984867095947	1.3310987949371338	24.0	24.0	True	12	12
cap100_n100_t100_ShSm_5_0.txt	16861	26486	147273	3.792232036590576	3.8117918968200684	1.9482569694519043	22.0	22.0	True	11	11
cap100_n100_t100_ShSm_5_25.txt	15648	25762	146020	3.634186029434204	2.814845561981201	2.010894775390625	22.0	22.0	True	11	11
cap100_n100_t100_ShSm_5_50.txt	13768	24304	142919	3.547398090362549	2.6723203659057617	1.8791987895965576	22.0	21.999999999999996	True	11	11
cap100_n100_t100_ShSm_5_75.txt	11514	21267	133542	3.287126302719116	4.341570854187012	1.6824896335601807	22.0	22.0	True	11	11
