name	NumVars	NumConstrs	NumNZs	dt_model	dt_solve	dt_relax	m.ObjVal	mrel.ObjVal	optimal	servers	startups
cap100_n100_t120_ShLr_1_0.txt	15775	29463	166674	3.0308361053466797	1800.0054199695587	2.935204029083252	43.0	28.000000000000004	False	0	0
cap100_n100_t120_ShLr_1_25.txt	14271	28405	164511	2.8570151329040527	666.7539610862732	3.0288069248199463	38.0	28.0	True	14	24
cap100_n100_t120_ShLr_1_50.txt	13167	27704	162125	2.8785648345947266	480.939475774765	2.856757640838623	35.0	27.999999999999996	True	14	21
cap100_n100_t120_ShLr_1_75.txt	11604	25598	156829	2.7042975425720215	80.6326322555542	2.9367218017578125	30.0	28.000000000000004	True	14	16
cap100_n100_t120_ShLr_2_0.txt	16818	29782	162435	3.145210027694702	1800.2245769500732	2.469402313232422	33.0	26.5	False	0	0
cap100_n100_t120_ShLr_2_25.txt	15217	28563	159806	3.0782053470611572	1800.3430864810944	2.8391799926757812	32.0	26.340000000000003	False	0	0
cap100_n100_t120_ShLr_2_50.txt	13490	26900	154918	3.0021626949310303	127.25021195411682	2.5991718769073486	28.0	26.340000000000003	True	13	15
cap100_n100_t120_ShLr_2_75.txt	11869	24597	148438	2.7922370433807373	79.15061855316162	2.4060397148132324	28.0	26.0	True	13	15
cap100_n100_t120_ShLr_3_0.txt	16610	28615	158117	3.048745632171631	884.6417582035065	2.522376537322998	38.0	30.0	True	15	23
cap100_n100_t120_ShLr_3_25.txt	14932	26916	153974	2.8920063972473145	1800.0263738632202	2.39679217338562	35.0	30.0	False	0	0
cap100_n100_t120_ShLr_3_50.txt	12690	24408	146581	2.7320754528045654	385.203458070755	2.1875343322753906	33.0	29.99999999999999	True	15	18
cap100_n100_t120_ShLr_3_75.txt	11450	22949	143067	2.637845754623413	131.4265275001526	2.08676815032959	32.0	30.0	True	15	17
cap100_n100_t120_ShLr_4_0.txt	16433	30975	173508	2.9557809829711914	1800.0068936347961	3.0222878456115723	35.0	24.0	False	0	0
cap100_n100_t120_ShLr_4_25.txt	14473	28940	167457	2.7617835998535156	1800.012912273407	2.9620518684387207	28.0	24.0	False	0	0
cap100_n100_t120_ShLr_4_50.txt	13061	27712	164720	2.738201379776001	419.51877427101135	3.007030963897705	27.0	24.0	True	12	15
cap100_n100_t120_ShLr_4_75.txt	11039	24899	157515	2.5129952430725098	1800.0380086898804	2.7904677391052246	27.0	24.0	False	0	0
cap100_n100_t120_ShLr_5_0.txt	16556	30937	182219	3.121119499206543	1800.0059173107147	3.2687246799468994	43.0	28.0	False	0	0
cap100_n100_t120_ShLr_5_25.txt	15206	30135	180838	3.0516159534454346	494.4742522239685	3.3996801376342773	36.0	28.0	True	14	22
cap100_n100_t120_ShLr_5_50.txt	13738	28815	177803	3.033864974975586	70.08662366867065	3.2021586894989014	33.0	27.999999999999996	True	14	19
cap100_n100_t120_ShLr_5_75.txt	12393	27272	174375	2.8904542922973633	57.47494602203369	3.3761839866638184	31.0	29.999999999999982	True	14	17
