name	NumVars	NumConstrs	NumNZs	dt_model	dt_solve	dt_relax	m.ObjVal	mrel.ObjVal	optimal	servers	startups
cap100_n200_t200_ShLr_1_0.txt	63673	119492	786084	13.357755661010742	1800.077597618103	22.478564977645874	62.0	34.0	False	0	0
cap100_n200_t200_ShLr_1_100.txt	50626	107938	756931	12.43128252029419	1800.0329704284668	21.256060123443604	49.0	34.0	False	0	0
cap100_n200_t200_ShLr_1_150.txt	46004	103435	747998	12.253993511199951	1800.0285563468933	21.595847129821777	50.0	34.0	False	0	0
cap100_n200_t200_ShLr_1_50.txt	57964	115082	776949	13.016006231307983	1800.0361001491547	22.08639168739319	54.0	34.0	False	0	0
cap100_n200_t200_ShLr_2_0.txt	65205	128896	904586	14.725685596466064	1800.048266172409	27.7836754322052	70.0	34.0	False	0	0
cap100_n200_t200_ShLr_2_100.txt	52446	119295	885000	13.9246084690094	1800.0195293426514	27.15998673439026	57.0	33.99999999999999	False	0	0
cap100_n200_t200_ShLr_2_150.txt	48110	115599	878463	13.722649812698364	1800.0200707912445	23.603994369506836	42.0	34.0	False	0	0
cap100_n200_t200_ShLr_2_50.txt	58973	124205	895045	14.233867168426514	1800.0213027000427	27.2203049659729	68.0	34.0	False	0	0
cap100_n200_t200_ShLr_3_0.txt	65974	119936	756396	13.201113224029541	1800.040603876114	22.423959016799927	54.0	34.0	False	0	0
cap100_n200_t200_ShLr_3_100.txt	51521	106265	724866	12.347541809082031	1800.0348711013794	18.804141521453857	41.0	34.0	False	0	0
cap100_n200_t200_ShLr_3_150.txt	45959	99939	706120	12.036511898040771	1800.0187783241272	17.071601152420044	40.0	34.0	False	0	0
cap100_n200_t200_ShLr_3_50.txt	58607	113487	742109	12.788626432418823	1800.029129266739	20.987008571624756	45.0	34.0	False	0	0
cap100_n200_t200_ShLr_4_0.txt	68076	127501	839115	15.388288259506226	1800.0586297512054	27.724543571472168	41.0	26.0	False	0	0
cap100_n200_t200_ShLr_4_100.txt	55994	118727	818155	14.950337886810303	1800.019335269928	28.58291459083557	31.0	26.0	False	0	0
cap100_n200_t200_ShLr_4_150.txt	49824	113229	806775	14.563249588012695	1800.0297400951385	26.394706964492798	28.0	26.0	False	0	0
cap100_n200_t200_ShLr_4_50.txt	61513	122132	827670	15.110349893569946	1800.0535843372345	26.36613416671753	36.0	26.0	False	0	0
cap100_n200_t200_ShLr_5_0.txt	65747	129769	860816	14.55665922164917	1800.0236513614655	29.78734827041626	59.0	29.999999999999996	False	0	0
cap100_n200_t200_ShLr_5_100.txt	52490	118854	837204	13.744463920593262	1800.0374121665955	27.0201997756958	39.0	30.0	False	0	0
cap100_n200_t200_ShLr_5_150.txt	46150	111618	816789	13.338298320770264	1800.0215651988983	23.724082231521606	37.0	30.0	False	0	0
cap100_n200_t200_ShLr_5_50.txt	59537	124897	850558	14.096098184585571	1800.028580904007	28.013262033462524	54.0	30.0	False	0	0
