name	NumVars	NumConstrs	NumNZs	dt_model	dt_solve	dt_relax	m.ObjVal	mrel.ObjVal	optimal	servers	startups
cap100_n150_t180_ShLr_1_0.txt	36985	68842	412060	7.3876612186431885	1800.0219702720642	10.524889945983887	55.0	28.000000000000014	False	0	0
cap100_n150_t180_ShLr_1_112.txt	27819	61611	397522	6.89173436164856	1343.1100389957428	9.067360639572144	36.99999907055515	28.0	True	14	23
cap100_n150_t180_ShLr_1_37.txt	33645	66450	407423	7.403249502182007	1800.0324337482452	9.868049144744873	46.0	28.0	False	0	0
cap100_n150_t180_ShLr_1_75.txt	29608	62814	399199	7.026185035705566	1800.0128147602081	9.452807903289795	43.0	28.000000000000007	False	0	0
cap100_n150_t180_ShLr_2_0.txt	38191	67541	387536	7.861098527908325	1800.1321516036987	8.034451723098755	34.0	24.0	False	0	0
cap100_n150_t180_ShLr_2_112.txt	27972	59561	371337	7.107467889785767	130.2904772758484	7.696279764175415	24.0	24.0	True	12	12
cap100_n150_t180_ShLr_2_37.txt	34171	63989	379523	7.572965621948242	1167.2451367378235	8.024971961975098	27.0	24.0	True	12	15
cap100_n150_t180_ShLr_2_75.txt	30696	62053	376455	7.343896865844727	201.26020002365112	7.911502838134766	25.0	24.0	True	12	13
cap100_n150_t180_ShLr_3_0.txt	38432	69633	445901	7.890614748001099	1800.0286293029785	10.352128267288208	51.0	27.999999999999996	False	0	0
cap100_n150_t180_ShLr_3_112.txt	27433	59465	421622	7.042905569076538	1800.0090124607086	8.35865831375122	33.0	28.0	False	0	0
cap100_n150_t180_ShLr_3_37.txt	34833	66678	439523	7.685235023498535	1800.0143477916718	10.109482526779175	42.0	28.0	False	0	0
cap100_n150_t180_ShLr_3_75.txt	30667	62846	429653	7.37337064743042	1800.0151047706604	9.149157047271729	38.0	28.0	False	0	0
cap100_n150_t180_ShLr_4_0.txt	38215	68036	385709	7.090078830718994	1800.0113079547882	8.930705785751343	53.0	30.000000000000004	False	0	0
cap100_n150_t180_ShLr_4_112.txt	26983	57258	358831	6.453134059906006	134.7544071674347	7.020883083343506	37.0	35.00000000000002	True	15	22
cap100_n150_t180_ShLr_4_37.txt	34195	64885	379006	6.923723220825195	1800.075500011444	9.069987535476685	43.0	30.0	False	0	0
cap100_n150_t180_ShLr_4_75.txt	30951	62183	370955	6.618855953216553	585.2316782474518	8.03467583656311	38.0	30.0	True	15	23
cap100_n150_t180_ShLr_5_0.txt	38323	69017	417322	7.121912002563477	1800.0191345214844	9.203266382217407	51.0	30.0	False	0	0
cap100_n150_t180_ShLr_5_112.txt	26657	57255	387854	6.239955425262451	819.3847646713257	8.309129476547241	38.0	30.000000000000004	True	15	23
cap100_n150_t180_ShLr_5_37.txt	34657	66075	411093	6.927074670791626	1800.0111243724823	9.025741577148438	46.0	30.0	False	0	0
cap100_n150_t180_ShLr_5_75.txt	31046	62963	404342	6.669200420379639	1800.054214000702	8.568493366241455	40.0	29.999999999999975	False	0	0
