name	NumVars	NumConstrs	NumNZs	dt_model	dt_solve	dt_relax	m.ObjVal	mrel.ObjVal	optimal	servers	startups
cap100_n150_t180_ShSm_1_0.txt	38053	58677	314680	7.340966701507568	24.670045614242554	5.077593088150024	20.0	20.0	True	10	10
cap100_n150_t180_ShSm_1_112.txt	26837	48227	289153	6.540819883346558	5.317863702774048	4.459988594055176	20.0	20.0	True	10	10
cap100_n150_t180_ShSm_1_37.txt	34721	56351	308197	7.076818466186523	17.733795642852783	5.386872053146362	20.0	20.0	True	10	10
cap100_n150_t180_ShSm_1_75.txt	30679	52701	299893	6.881446361541748	15.997267484664917	5.040789365768433	20.0	20.0	True	10	10
cap100_n150_t180_ShSm_2_0.txt	36709	56539	308405	7.201208829879761	4.768028497695923	5.102494955062866	18.0	18.0	True	9	9
cap100_n150_t180_ShSm_2_112.txt	27536	49335	292244	6.601613998413086	7.859215974807739	4.750076770782471	18.0	18.0	True	9	9
cap100_n150_t180_ShSm_2_37.txt	32932	53699	300341	7.0260045528411865	14.25477409362793	5.144989728927612	18.0	18.0	True	9	9
cap100_n150_t180_ShSm_2_75.txt	29077	50637	293876	6.642994403839111	8.789786577224731	5.2160725593566895	18.0	18.0	True	9	9
cap100_n150_t180_ShSm_3_0.txt	37209	57321	322593	7.509083032608032	7.839112043380737	5.275530099868774	18.0	18.0	True	9	9
cap100_n150_t180_ShSm_3_112.txt	26994	48365	301678	6.679152727127075	13.288648843765259	5.163077116012573	18.0	18.0	True	9	9
cap100_n150_t180_ShSm_3_37.txt	33514	54516	316875	7.267147064208984	7.551686763763428	5.115971565246582	18.0	18.0	True	9	9
cap100_n150_t180_ShSm_3_75.txt	30124	52418	311446	6.965775966644287	6.502521276473999	5.497177600860596	18.0	18.0	True	9	9
cap100_n150_t180_ShSm_4_0.txt	36814	56699	322271	7.1519670486450195	5.20675253868103	4.869838714599609	20.0	20.0	True	10	10
cap100_n150_t180_ShSm_4_112.txt	28322	50629	309356	6.621878147125244	5.27043604850769	4.82627272605896	20.0	20.0	True	10	10
cap100_n150_t180_ShSm_4_37.txt	33011	53435	315073	6.953845024108887	4.367945432662964	4.960201740264893	20.0	20.0	True	10	10
cap100_n150_t180_ShSm_4_75.txt	29914	51939	311203	6.663002252578735	4.373957633972168	4.929529666900635	20.0	20.0	True	10	10
cap100_n150_t180_ShSm_5_0.txt	36789	57032	321707	7.527787923812866	673.2353084087372	5.0481767654418945	23.0	21.999999999999996	True	11	12
cap100_n150_t180_ShSm_5_112.txt	27234	49076	303649	7.003244638442993	93.61392569541931	4.711201429367065	22.0	22.0	True	11	11
cap100_n150_t180_ShSm_5_37.txt	33691	54729	317038	7.342076539993286	206.197895526886	5.274088144302368	22.0	22.0	True	11	11
cap100_n150_t180_ShSm_5_75.txt	29794	52223	312373	7.248638153076172	24.81900644302368	5.210512161254883	22.0	22.0	True	11	11
