name	NumVars	NumConstrs	NumNZs	dt_model	dt_solve	dt_relax	m.ObjVal	mrel.ObjVal	optimal	servers	startups
cap100_n150_t180_ShSm_1_0.txt	44657	78489	367512	7.910804510116577	8.253326654434204	7.093919992446899	20.0	20.0	True	10	10
cap100_n150_t180_ShSm_1_112.txt	29071	54929	307025	6.637572526931763	5.408205509185791	5.025210618972778	20.0	20.0	True	10	10
cap100_n150_t180_ShSm_1_37.txt	39447	70529	346005	7.65351128578186	19.311896324157715	6.819476127624512	20.0	20.0	True	10	10
cap100_n150_t180_ShSm_1_75.txt	33779	62001	324693	7.065075397491455	35.6980140209198	5.833731174468994	20.0	20.0	True	10	10
cap100_n150_t180_ShSm_2_0.txt	43023	75481	358917	7.906112194061279	5.414181709289551	6.93646764755249	18.0	18.0	True	9	9
cap100_n150_t180_ShSm_2_112.txt	29365	54822	306876	6.776737689971924	6.830321550369263	5.131103515625	18.0	18.000000000000004	True	9	9
cap100_n150_t180_ShSm_2_37.txt	37263	66692	334989	7.460569143295288	4.754319667816162	6.221277952194214	18.0	18.0	True	9	9
cap100_n150_t180_ShSm_2_75.txt	31585	58161	313940	6.930901288986206	8.224807024002075	5.477787494659424	18.0	18.0	True	9	9
cap100_n150_t180_ShSm_3_0.txt	43595	76479	373681	8.066698789596558	5.823583364486694	6.847713470458984	18.0	18.0	True	9	9
cap100_n150_t180_ShSm_3_112.txt	29013	54422	317830	6.842274904251099	9.169996500015259	5.1134490966796875	18.0	18.0	True	9	9
cap100_n150_t180_ShSm_3_37.txt	38069	68181	353315	7.694530487060547	5.931321620941162	6.875288963317871	18.0	18.0	True	9	9
cap100_n150_t180_ShSm_3_75.txt	32591	59819	331182	7.3218488693237305	8.63383936882019	5.873765230178833	18.0	18.0	True	9	9
cap100_n150_t180_ShSm_4_0.txt	43991	78230	379687	7.818259954452515	5.926479816436768	7.095480442047119	20.0	20.0	True	10	10
cap100_n150_t180_ShSm_4_112.txt	30937	58474	330276	6.897188901901245	4.377906084060669	5.61580753326416	20.0	20.0	True	10	10
cap100_n150_t180_ShSm_4_37.txt	38551	70055	359393	7.449697971343994	5.379574775695801	6.658925771713257	20.0	20.0	True	10	10
cap100_n150_t180_ShSm_4_75.txt	33249	61944	337883	7.076193332672119	5.375092506408691	5.774430274963379	20.0	20.0	True	10	10
cap100_n150_t180_ShSm_5_0.txt	42841	75188	370123	8.075465440750122	1800.0565116405487	8.641713619232178	25.0	22.999999999999996	False	0	0
cap100_n150_t180_ShSm_5_112.txt	28919	54131	317129	7.028465270996094	21.643880128860474	5.138174772262573	22.0	22.0	True	11	11
cap100_n150_t180_ShSm_5_37.txt	38173	68175	352894	7.9235453605651855	404.6518270969391	6.4991984367370605	22.0	22.000000000000004	True	11	11
cap100_n150_t180_ShSm_5_75.txt	32035	58946	330301	7.481862783432007	12.520078182220459	5.757410526275635	22.0	22.0	True	11	11
