name	NumVars	NumConstrs	NumNZs	dt_model	dt_solve	dt_relax	m.ObjVal	mrel.ObjVal	optimal	servers	startups
cap100_n200_t200_ShLr_1_0.txt	73792	149849	867036	14.208496332168579	1800.0226037502289	24.65453004837036	65.0	40.000000000000064	False	0	0
cap100_n200_t200_ShLr_1_100.txt	55246	121798	793891	13.01352047920227	1800.0388898849487	22.922816514968872	53.0	39.000000000000135	False	0	0
cap100_n200_t200_ShLr_1_150.txt	48990	112393	771886	12.776731491088867	1800.1314210891724	22.11653184890747	43.0	39.000000000000036	False	0	0
cap100_n200_t200_ShLr_1_50.txt	65306	137108	835685	13.679885625839233	1800.029601097107	25.152648448944092	60.0	38.9999999999999	False	0	0
cap100_n200_t200_ShLr_2_0.txt	75716	160429	988674	15.783872604370117	1800.0288653373718	33.07071661949158	69.0	36.00000000000004	False	0	0
cap100_n200_t200_ShLr_2_100.txt	56570	131667	917992	14.20035171508789	1800.0254590511322	26.339253187179565	58.0	34.0	False	0	0
cap100_n200_t200_ShLr_2_150.txt	50354	122331	896415	14.116946458816528	1800.0433406829834	27.186338186264038	41.0	34.00000000000001	False	0	0
cap100_n200_t200_ShLr_2_50.txt	66366	146384	954189	14.923223495483398	1800.027660369873	31.45669674873352	67.0	36.00000000000001	False	0	0
cap100_n200_t200_ShLr_3_0.txt	76546	151652	840972	14.394469022750854	1800.026510477066	27.742687702178955	59.0	35.00000000000002	False	0	0
cap100_n200_t200_ShLr_3_100.txt	56724	121874	766490	12.775401830673218	1800.020844221115	20.390995502471924	46.0	34.00000000000013	False	0	0
cap100_n200_t200_ShLr_3_150.txt	49688	111126	735952	12.509440660476685	1180.510313987732	19.26408576965332	37.0	34.0	True	17	20
cap100_n200_t200_ShLr_3_50.txt	66098	135960	802037	13.452604055404663	1800.0309944152832	22.742247343063354	51.0	34.0	False	0	0
cap100_n200_t200_ShLr_4_0.txt	79392	161449	929643	16.645017385482788	1800.0248229503632	29.27911925315857	45.0	26.000000000000004	False	0	0
cap100_n200_t200_ShLr_4_100.txt	60932	133541	857659	15.46212124824524	1800.051682472229	26.45642638206482	30.0	25.999999999999996	False	0	0
cap100_n200_t200_ShLr_4_150.txt	52250	120507	826183	14.56576132774353	1800.526264667511	24.59932279586792	29.0	26.0	False	0	0
cap100_n200_t200_ShLr_4_50.txt	69834	147095	894238	15.980475902557373	1800.0442411899567	27.81721019744873	35.0	25.999999999999986	False	0	0
cap100_n200_t200_ShLr_5_0.txt	76002	160534	942856	15.32013988494873	1800.028146982193	31.783125400543213	59.0	32.999999999999986	False	0	0
cap100_n200_t200_ShLr_5_100.txt	56720	131544	871044	14.298159122467041	1800.0210032463074	28.603999376296997	43.0	33.0	False	0	0
cap100_n200_t200_ShLr_5_150.txt	48732	119364	837445	13.541118383407593	1800.053599357605	26.895395517349243	35.0	31.999999999999982	False	0	0
cap100_n200_t200_ShLr_5_50.txt	66814	146728	908774	14.722494840621948	1800.0235602855682	30.87497854232788	58.0	32.99999999999997	False	0	0
