name	NumVars	NumConstrs	NumNZs	dt_model	dt_solve	dt_relax	m.ObjVal	mrel.ObjVal	optimal	servers	startups
cap100_n200_t240_ShSm_1_0.txt	79564	138861	664701	13.493215560913086	13.233068943023682	15.531386613845825	23.0	23.0	True	10	13
cap100_n200_t240_ShSm_1_100.txt	60398	109884	590388	12.411961317062378	22.570526361465454	12.555417776107788	22.0	22.0	True	10	12
cap100_n200_t240_ShSm_1_150.txt	53186	99049	564116	11.778024196624756	17.12298274040222	11.397751092910767	22.0	22.000000000000004	True	10	12
cap100_n200_t240_ShSm_1_50.txt	70282	124739	627340	13.19367527961731	38.460493326187134	14.755073070526123	22.0	21.999999999999996	True	10	12
cap100_n200_t240_ShSm_2_0.txt	78814	137623	664430	13.818008422851562	18.567527770996094	15.739535093307495	20.0	20.0	True	10	10
cap100_n200_t240_ShSm_2_100.txt	58434	107013	588676	12.491109132766724	10.757765769958496	13.251733541488647	20.0	20.0	True	10	10
cap100_n200_t240_ShSm_2_150.txt	51780	96831	561301	12.014600276947021	8.828465223312378	11.600162744522095	20.0	20.0	True	10	10
cap100_n200_t240_ShSm_2_50.txt	67934	121276	623847	13.127132892608643	12.790237665176392	14.449417352676392	20.0	20.0	True	10	10
cap100_n200_t240_ShSm_3_0.txt	77828	135568	653944	13.658796310424805	35.56094026565552	15.765522956848145	23.0	22.99999999999999	True	11	12
cap100_n200_t240_ShSm_3_100.txt	58418	106209	579968	12.466738224029541	54.81446671485901	13.064861059188843	22.0	21.999999999999996	True	11	11
cap100_n200_t240_ShSm_3_150.txt	51912	96433	556708	11.816495180130005	24.28823947906494	11.278823614120483	22.0	22.0	True	11	11
cap100_n200_t240_ShSm_3_50.txt	68364	121347	618901	13.130945920944214	23.887492179870605	16.749261140823364	23.0	22.999999999999996	True	11	12
cap100_n200_t240_ShSm_4_0.txt	76772	133683	646040	13.897223472595215	11.985448122024536	15.204514026641846	20.0	20.0	True	10	10
cap100_n200_t240_ShSm_4_100.txt	58594	106205	575276	12.423251867294312	9.687183380126953	13.218419075012207	20.0	20.0	True	10	10
cap100_n200_t240_ShSm_4_150.txt	52042	96351	551231	11.980563879013062	9.757344245910645	11.8851957321167	20.0	20.0	True	10	10
cap100_n200_t240_ShSm_4_50.txt	68304	120972	615715	13.18395447731018	13.480220079421997	14.052688121795654	20.0	20.0	True	10	10
cap100_n200_t240_ShSm_5_0.txt	78434	135611	654792	13.493941068649292	111.8411066532135	17.307780265808105	26.0	26.00000000000001	True	12	14
cap100_n200_t240_ShSm_5_100.txt	58346	105437	580082	12.050015926361084	25.078438758850098	14.057529211044312	25.0	25.0	True	12	13
cap100_n200_t240_ShSm_5_150.txt	51574	95257	554916	11.571048736572266	19.536765098571777	11.315319776535034	24.0	23.999999999999996	True	12	12
cap100_n200_t240_ShSm_5_50.txt	68920	121327	619980	12.831156015396118	24.893011569976807	16.273796319961548	25.0	24.999999999999996	True	12	13
