name	NumVars	NumConstrs	NumNZs	dt_model	dt_solve	dt_relax	m.ObjVal	mrel.ObjVal	optimal	servers	startups
cap100_n150_t150_ShSm_1_0.txt	36727	56142	322027	7.695760250091553	24.958518266677856	5.42849588394165	20.0	20.0	True	10	10
cap100_n150_t150_ShSm_1_112.txt	25660	45073	293963	6.677200555801392	12.142551183700562	4.466057062149048	20.0	20.0	True	10	10
cap100_n150_t150_ShSm_1_37.txt	33041	52746	311701	7.392634153366089	114.4122097492218	5.5496649742126465	20.0	20.0	True	10	10
cap100_n150_t150_ShSm_1_75.txt	29263	49543	304664	6.989390850067139	69.99516797065735	4.9118876457214355	20.0	20.0	True	10	10
cap100_n150_t150_ShSm_2_0.txt	36977	56715	332143	7.70170783996582	11.33876919746399	5.222018480300903	22.0	22.0	True	11	11
cap100_n150_t150_ShSm_2_112.txt	26323	46646	307113	6.840024471282959	7.230288505554199	5.075008869171143	22.0	22.0	True	11	11
cap100_n150_t150_ShSm_2_37.txt	33561	54061	326692	7.474315881729126	8.6557457447052	5.8122475147247314	22.0	22.0	True	11	11
cap100_n150_t150_ShSm_2_75.txt	29691	50440	315884	7.200641393661499	12.187373876571655	4.791994094848633	22.0	22.0	True	11	11
cap100_n150_t150_ShSm_3_0.txt	37037	57061	329875	7.697253704071045	37.53822875022888	6.3104283809661865	20.0	20.0	True	10	10
cap100_n150_t150_ShSm_3_112.txt	26856	47917	309914	6.914130926132202	20.745387077331543	5.342496395111084	20.0	20.0	True	10	10
cap100_n150_t150_ShSm_3_37.txt	33423	54517	324935	7.527753829956055	53.095505237579346	5.913802146911621	20.0	20.0	True	10	10
cap100_n150_t150_ShSm_3_75.txt	29617	50629	315560	7.19149923324585	12.867724895477295	5.1125054359436035	20.0	20.0	True	10	10
cap100_n150_t150_ShSm_4_0.txt	37379	56693	320757	7.479678630828857	6.6459760665893555	5.112552165985107	24.0	24.0	True	12	12
cap100_n150_t150_ShSm_4_112.txt	26059	45170	293352	6.492870092391968	5.172116994857788	4.489696025848389	24.0	24.0	True	12	12
cap100_n150_t150_ShSm_4_37.txt	33154	52599	311106	7.110025644302368	6.505234479904175	4.804699897766113	24.0	24.0	True	12	12
cap100_n150_t150_ShSm_4_75.txt	29366	49188	303352	6.853892087936401	4.888225317001343	4.7040698528289795	24.0	24.0	True	12	12
cap100_n150_t150_ShSm_5_0.txt	35443	54044	307264	7.500275135040283	742.1388514041901	4.9566566944122314	22.0	22.0	True	11	11
cap100_n150_t150_ShSm_5_112.txt	25090	43661	280030	6.448337554931641	47.40989327430725	4.740695953369141	22.0	22.0	True	11	11
cap100_n150_t150_ShSm_5_37.txt	32033	51179	300963	7.234241247177124	247.72685289382935	5.0039777755737305	22.0	22.0	True	11	11
cap100_n150_t150_ShSm_5_75.txt	27714	46205	285365	6.651520013809204	117.1325101852417	4.596111059188843	22.0	22.0	True	11	11
