name	NumVars	NumConstrs	NumNZs	dt_model	dt_solve	dt_relax	m.ObjVal	mrel.ObjVal	optimal	servers	startups
cap100_n100_t100_ShSm_1_0.txt	18004	30570	144777	3.5106091499328613	2.3547279834747314	2.044788360595703	20.0	20.0	True	10	10
cap100_n100_t100_ShSm_1_25.txt	16000	27470	135483	3.3283956050872803	2.6466565132141113	1.931856632232666	20.0	20.0	True	10	10
cap100_n100_t100_ShSm_1_50.txt	13244	23321	125065	3.175562858581543	4.016627788543701	1.6177864074707031	20.0	20.0	True	10	10
cap100_n100_t100_ShSm_1_75.txt	11168	20191	117132	2.7620134353637695	1.862206220626831	1.3386332988739014	20.0	20.0	True	10	10
cap100_n100_t100_ShSm_2_0.txt	16992	28212	131815	3.2443010807037354	3.141906261444092	2.073521852493286	22.0	22.0	True	11	11
cap100_n100_t100_ShSm_2_25.txt	14840	24910	122025	2.9797937870025635	2.0145626068115234	1.8374128341674805	22.0	22.0	True	11	11
cap100_n100_t100_ShSm_2_50.txt	12498	21381	112862	2.7658557891845703	2.0450551509857178	1.4686694145202637	22.0	22.0	True	11	11
cap100_n100_t100_ShSm_2_75.txt	11002	19117	107003	2.548341751098633	1.8844997882843018	1.3443641662597656	22.0	22.0	True	11	11
cap100_n100_t100_ShSm_3_0.txt	18676	31395	156090	3.701460838317871	20.40383005142212	2.1862103939056396	24.0	24.0	True	12	12
cap100_n100_t100_ShSm_3_25.txt	16116	27542	146245	3.45426344871521	5.537310600280762	2.0069775581359863	24.0	24.000000000000004	True	12	12
cap100_n100_t100_ShSm_3_50.txt	13720	23841	135232	3.220209836959839	7.905940771102905	1.6699304580688477	24.0	24.0	True	12	12
cap100_n100_t100_ShSm_3_75.txt	11932	21139	128267	2.965934991836548	5.489422082901001	1.444572925567627	24.0	24.0	True	12	12
cap100_n100_t100_ShSm_4_0.txt	17460	29399	146103	3.583372116088867	4.386549949645996	1.9575624465942383	24.0	24.0	True	12	12
cap100_n100_t100_ShSm_4_25.txt	15178	25902	135890	3.3130979537963867	2.345757484436035	1.7965643405914307	24.0	24.0	True	12	12
cap100_n100_t100_ShSm_4_50.txt	13068	22734	128020	3.1504299640655518	2.9125912189483643	1.5316798686981201	24.0	24.000000000000004	True	12	12
cap100_n100_t100_ShSm_4_75.txt	11548	20443	122237	2.924710750579834	2.011686325073242	1.3144514560699463	24.0	24.0	True	12	12
cap100_n100_t100_ShSm_5_0.txt	19162	33389	165681	3.9897754192352295	6.116696119308472	2.3739259243011475	22.0	22.0	True	11	11
cap100_n100_t100_ShSm_5_25.txt	17216	30466	158564	3.7883358001708984	3.810350179672241	2.234388828277588	22.0	22.0	True	11	11
cap100_n100_t100_ShSm_5_50.txt	14424	26272	148167	3.6464483737945557	3.6880853176116943	1.7698895931243896	22.0	22.0	True	11	11
cap100_n100_t100_ShSm_5_75.txt	11876	22353	136438	3.25016713142395	2.1713743209838867	1.6506497859954834	22.0	22.0	True	11	11
