name	NumVars	NumConstrs	NumNZs	dt_model	dt_solve	dt_relax	m.ObjVal	mrel.ObjVal	optimal	servers	startups
cap100_n100_t120_ShSm_1_0.txt	16331	25252	126416	3.4172070026397705	5.168779134750366	1.6387617588043213	20.0	20.0	True	10	10
cap100_n100_t120_ShSm_1_25.txt	14668	24217	124577	3.250962257385254	2.088233470916748	1.6242444515228271	20.0	20.0	True	10	10
cap100_n100_t120_ShSm_1_50.txt	12842	22382	119197	3.0928919315338135	1.9519591331481934	1.5591638088226318	20.0	20.0	True	10	10
cap100_n100_t120_ShSm_1_75.txt	11169	20055	113101	2.8586862087249756	1.765080451965332	1.3450076580047607	20.0	20.0	True	10	10
cap100_n100_t120_ShSm_2_0.txt	16028	24563	130276	3.1167845726013184	6.047297716140747	1.5760259628295898	22.0	22.0	True	11	11
cap100_n100_t120_ShSm_2_25.txt	14856	23736	128656	3.0469703674316406	2.416175365447998	1.5577507019042969	22.0	22.0	True	11	11
cap100_n100_t120_ShSm_2_50.txt	12960	21833	123069	2.8067212104797363	3.705843925476074	1.4945628643035889	22.0	22.0	True	11	11
cap100_n100_t120_ShSm_2_75.txt	12002	20799	120950	2.8669350147247314	2.1229350566864014	1.3740434646606445	22.0	22.0	True	11	11
cap100_n100_t120_ShSm_3_0.txt	16465	25220	131115	3.1505558490753174	290.62781739234924	1.6906445026397705	18.0	18.0	True	9	9
cap100_n100_t120_ShSm_3_25.txt	14742	24134	129093	3.0799057483673096	1033.6239211559296	1.8531577587127686	18.0	18.0	True	9	9
cap100_n100_t120_ShSm_3_50.txt	13315	22696	124478	2.9760334491729736	1800.0186231136322	1.7805984020233154	20.0	18.0	False	0	0
cap100_n100_t120_ShSm_3_75.txt	11689	20554	119162	2.7974278926849365	301.36222195625305	1.4560167789459229	18.0	18.0	True	9	9
cap100_n100_t120_ShSm_4_0.txt	15710	24208	123060	3.4904866218566895	7.992016077041626	1.6065504550933838	21.0	20.0	True	10	11
cap100_n100_t120_ShSm_4_25.txt	14178	23048	120670	3.0898616313934326	3.787895917892456	1.618882417678833	20.0	20.0	True	10	10
cap100_n100_t120_ShSm_4_50.txt	12602	21414	116665	2.8267831802368164	4.491086483001709	1.4860799312591553	20.0	20.0	True	10	10
cap100_n100_t120_ShSm_4_75.txt	11781	20795	114752	2.9546828269958496	2.9064993858337402	1.5185937881469727	20.0	20.0	True	10	10
cap100_n100_t120_ShSm_5_0.txt	16357	24903	126543	3.024068593978882	2.5101943016052246	1.54364013671875	20.0	20.0	True	10	10
cap100_n100_t120_ShSm_5_25.txt	14620	23390	122002	2.8583426475524902	5.624472379684448	1.5549771785736084	20.0	20.0	True	10	10
cap100_n100_t120_ShSm_5_50.txt	12618	21112	116378	2.600111484527588	1.6614747047424316	1.375532865524292	20.0	20.0	True	10	10
cap100_n100_t120_ShSm_5_75.txt	11283	19597	112866	2.600480794906616	2.6181578636169434	1.3965606689453125	20.0	20.0	True	10	10
